Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_24871,USER_7607,16.116,POS,2023-07-23 20:04:00,32621.02,Tablet,Mumbai,Electronics,0,0,13,163.21,4,Discover,71,1716.59,Biometric,0.1266,0,1
TXN_41464,USER_7095,23.724,Bank Transfer,2023-11-27 23:06:00,83096.19,Mobile,Mumbai,Restaurants,0,0,14,478.41,2,Visa,163,3891.07,Biometric,0.9238,0,1
TXN_41040,USER_9955,36.228,POS,2023-08-30 01:43:00,88221.69,Tablet,Mumbai,Groceries,1,0,13,198.02,4,Mastercard,9,3197.21,OTP,0.4534,0,1
TXN_46746,USER_2816,64.536,Online,2023-07-07 18:42:00,75380.85,Tablet,New York,Travel,0,1,2,470.2,3,Mastercard,149,1332.39,OTP,0.5581,0,0
TXN_33476,USER_5923,78.672,POS,2023-07-06 19:30:00,60711.91,Mobile,Mumbai,Clothing,0,0,2,239.37,2,Mastercard,62,698.13,Biometric,0.0839,0,0
TXN_37646,USER_4875,143.88,ATM Withdrawal,2023-05-31 20:11:00,88736.52,Mobile,London,Groceries,0,0,4,96.61,3,Discover,84,3623.62,OTP,0.1841,0,0
TXN_12168,USER_1386,100.44,Bank Transfer,2023-09-01 01:19:00,9885.37,Mobile,Mumbai,Restaurants,0,1,10,123.96,3,Visa,101,1922.08,Password,0.197,0,0
TXN_29566,USER_5918,280.224,POS,2023-04-03 11:05:00,9167.1,Mobile,London,Electronics,0,1,3,405.07,3,Visa,96,350.45,OTP,0.0375,1,0
TXN_42832,USER_7892,12.66,Online,2023-02-15 02:34:00,71611.39,Tablet,London,Electronics,0,0,8,392.98,2,Discover,47,1641.93,OTP,0.4577,1,0
TXN_35166,USER_4650,11.232,Bank Transfer,2023-12-09 09:05:00,32240.33,Mobile,New York,Restaurants,0,0,6,112.07,2,Discover,20,3672.14,PIN,0.7559,0,0
TXN_41581,USER_5073,571.668,ATM Withdrawal,2023-04-06 00:19:00,56788.89,Mobile,Mumbai,Restaurants,0,0,5,62.65,1,Visa,12,408.5,Password,0.6847,0,0
TXN_23437,USER_3844,225.552,ATM Withdrawal,2023-12-18 08:30:00,18207.21,Mobile,Sydney,Restaurants,1,0,3,153.28,2,Visa,101,259.81,Password,0.3129,1,0
TXN_15621,USER_4477,147.25199999999998,Online,2023-10-25 03:05:00,55281.89,Mobile,Mumbai,Clothing,0,0,3,396.1,4,Mastercard,94,2170.18,OTP,0.2488,0,1
TXN_42475,USER_3103,410.844,POS,2023-12-23 20:44:00,50793.58,Tablet,Sydney,Travel,0,0,13,314.89,4,Mastercard,226,3009.23,OTP,0.5787,0,1
TXN_14607,USER_9103,111.468,Online,2023-08-22 05:20:00,23713.08,Mobile,Mumbai,Clothing,0,0,5,101.14,0,Discover,109,3069.23,Password,0.7065,1,0
TXN_30569,USER_4441,224.208,ATM Withdrawal,2023-05-28 06:13:00,21118.19,Mobile,Mumbai,Travel,0,0,4,289.47,3,Amex,13,712.75,PIN,0.7637,0,0
TXN_5793,USER_8865,93.348,Online,2023-03-08 04:36:00,64650.85,Mobile,Mumbai,Groceries,0,1,12,325.1,4,Discover,18,2793.87,Biometric,0.5284,1,1
TXN_8024,USER_5512,356.316,Online,2023-07-16 22:31:00,19767.66,Tablet,Mumbai,Groceries,0,0,12,267.81,3,Visa,150,566.06,Password,0.7068,1,0
TXN_27613,USER_3720,214.01999999999998,POS,2023-02-25 19:29:00,60778.3,Tablet,Sydney,Groceries,0,0,3,465.35,0,Discover,47,2030.65,Biometric,0.6447,0,0
TXN_35635,USER_3301,90.92399999999999,Bank Transfer,2023-07-14 05:34:00,98492.72,Mobile,New York,Electronics,0,0,7,360.85,3,Visa,149,2472.58,PIN,0.175,0,0
TXN_1937,USER_9433,180.864,POS,2023-09-18 06:08:00,65795.62,Laptop,London,Clothing,0,0,9,100.87,4,Amex,175,4463.14,OTP,0.762,1,1
TXN_34036,USER_6003,9.768,ATM Withdrawal,2023-05-30 01:14:00,38473.08,Mobile,Mumbai,Restaurants,0,0,10,220.62,1,Visa,196,2498.67,OTP,0.7891,1,0
TXN_21724,USER_9663,135.348,Online,2023-12-12 09:34:00,17918.19,Mobile,Sydney,Groceries,0,0,9,45.15,4,Amex,185,3554.64,OTP,0.3724,0,1
TXN_8917,USER_8102,57.19199999999999,Online,2023-03-05 17:46:00,56472.94,Mobile,Tokyo,Electronics,0,1,14,310.53,2,Amex,4,837.64,OTP,0.7552,1,0
TXN_42544,USER_7745,182.28,Online,2023-08-06 09:59:00,64083.69,Mobile,Mumbai,Clothing,0,0,4,246.26,3,Discover,85,405.71,Password,0.8138,0,0
TXN_26555,USER_3904,19.704,Online,2023-04-04 18:01:00,16452.03,Mobile,Sydney,Clothing,0,1,12,347.16,4,Mastercard,132,1627.3,Biometric,0.9169,0,1
TXN_42060,USER_4019,368.82,Online,2023-01-24 00:41:00,26517.52,Tablet,Tokyo,Travel,0,0,12,406.76,4,Amex,8,1673.98,PIN,0.4962,0,1
TXN_33145,USER_2064,11.052000000000001,Online,2023-02-16 12:12:00,74504.03,Tablet,Sydney,Electronics,0,0,14,295.38,1,Mastercard,28,1430.54,OTP,0.1491,1,0
TXN_29830,USER_9679,69.036,Online,2023-08-28 20:22:00,44690.14,Mobile,Sydney,Electronics,0,0,4,19.67,0,Mastercard,68,1076.81,Biometric,0.0144,0,0
TXN_19502,USER_7550,77.34,Online,2023-02-08 14:06:00,10011.86,Mobile,Mumbai,Electronics,0,1,2,173.42,3,Mastercard,162,3019.93,PIN,0.3182,0,0
TXN_44911,USER_1241,37.632,POS,2023-05-17 23:22:00,34497.24,Mobile,Mumbai,Groceries,0,0,3,189.25,0,Discover,122,4748.7,Biometric,0.744,0,0
TXN_48403,USER_6228,234.83999999999997,Bank Transfer,2023-08-16 04:09:00,19160.7,Laptop,Tokyo,Travel,0,0,9,135.47,2,Visa,83,4370.27,Biometric,0.5405,0,0
TXN_1673,USER_3989,16.476,ATM Withdrawal,2023-08-17 18:50:00,6605.88,Mobile,Mumbai,Restaurants,0,0,7,446.21,2,Discover,56,716.44,OTP,0.9478,0,1
TXN_8736,USER_6065,128.35199999999998,ATM Withdrawal,2023-07-29 06:59:00,27000.03,Tablet,Tokyo,Groceries,0,0,2,229.91,3,Mastercard,82,2787.05,Password,0.3202,0,0
TXN_45269,USER_4492,38.268,ATM Withdrawal,2023-12-03 09:26:00,5658.3,Laptop,New York,Travel,0,0,4,309.3,0,Discover,32,4722.35,OTP,0.8418,1,0
TXN_10170,USER_8514,121.68,Online,2023-12-16 16:27:00,39731.93,Tablet,New York,Restaurants,0,0,6,132.59,3,Discover,16,666.71,OTP,0.278,0,0
TXN_33675,USER_2832,346.488,Online,2023-04-15 00:47:00,47966.81,Mobile,Sydney,Restaurants,0,1,10,21.73,0,Discover,23,3350.64,Password,0.3151,0,0
TXN_2542,USER_4321,58.29599999999999,Online,2023-10-04 06:56:00,83576.02,Mobile,Tokyo,Groceries,1,0,9,92.82,0,Mastercard,77,3086.61,Password,0.3532,0,0
TXN_12488,USER_1758,173.856,Online,2023-05-18 02:06:00,9548.65,Mobile,Tokyo,Groceries,0,1,11,355.92,1,Amex,105,1610.62,PIN,0.068,0,0
TXN_36039,USER_4687,42.959999999999994,Online,2023-08-21 21:26:00,3715.46,Mobile,Sydney,Restaurants,0,0,2,226.66,0,Visa,117,4056.94,PIN,0.1318,1,0
TXN_43266,USER_9342,244.84799999999998,Online,2023-08-24 16:45:00,37829.03,Mobile,New York,Clothing,0,0,3,340.23,4,Visa,209,1452.67,Biometric,0.8713,0,1
TXN_39712,USER_4185,71.592,Bank Transfer,2023-05-28 22:41:00,17035.75,Mobile,Sydney,Restaurants,0,0,7,413.73,1,Mastercard,84,2097.64,OTP,0.1592,1,0
TXN_28113,USER_9141,128.59199999999998,Online,2023-04-05 15:24:00,38509.55,Mobile,Mumbai,Electronics,0,0,2,462.33,3,Amex,51,4143.45,PIN,0.6997,0,0
TXN_35720,USER_7084,292.512,Bank Transfer,2023-12-07 23:05:00,57585.55,Tablet,Mumbai,Clothing,0,0,3,153.05,2,Mastercard,201,1236.23,Biometric,0.2348,0,0
TXN_40999,USER_1620,102.57600000000001,Online,2023-06-22 16:47:00,37222.77,Laptop,Mumbai,Groceries,0,0,10,60.71,2,Amex,168,3090.01,Password,0.1957,1,0
TXN_9683,USER_4060,7.271999999999999,ATM Withdrawal,2023-05-15 02:30:00,10314.07,Mobile,Mumbai,Groceries,0,0,6,220.31,0,Amex,169,4252.4,Password,0.1508,0,0
TXN_6651,USER_7617,76.728,Online,2023-03-21 04:56:00,62689.16,Laptop,New York,Groceries,1,0,14,201.6,3,Discover,212,1066.69,Password,0.838,0,0
TXN_24293,USER_7156,166.08,POS,2023-02-23 14:54:00,5054.12,Tablet,Mumbai,Clothing,0,0,10,113.06,0,Amex,68,3971.4,Biometric,0.7488,0,0
TXN_13317,USER_6363,195.744,Online,2023-02-13 05:26:00,15584.49,Tablet,Mumbai,Electronics,0,0,1,299.0,4,Amex,110,1301.21,Biometric,0.6536,1,1
TXN_5497,USER_2797,142.452,POS,2023-11-07 09:36:00,44549.51,Laptop,London,Groceries,0,0,10,154.57,2,Mastercard,177,2510.85,OTP,0.0992,0,0
TXN_6032,USER_3581,179.196,POS,2023-06-04 12:56:00,35145.78,Mobile,Mumbai,Travel,0,0,8,197.48,1,Amex,181,4053.62,Password,0.1204,0,0
TXN_3521,USER_7038,448.872,Bank Transfer,2023-11-11 17:31:00,36266.28,Mobile,Mumbai,Restaurants,0,0,1,272.81,2,Mastercard,200,926.03,Biometric,0.9822,1,1
TXN_35507,USER_6382,76.14,Online,2023-03-01 12:12:00,53521.73,Tablet,Mumbai,Clothing,1,0,10,464.34,1,Mastercard,112,476.53,Password,0.7168,1,0
TXN_18059,USER_6072,381.816,Online,2023-04-16 03:44:00,25882.79,Mobile,Sydney,Groceries,0,0,5,201.13,0,Discover,143,2167.93,Password,0.4493,1,0
TXN_42106,USER_6139,476.64,POS,2023-10-25 00:22:00,42026.33,Mobile,Mumbai,Clothing,0,0,2,68.56,4,Discover,98,252.68,PIN,0.2002,0,1
TXN_36620,USER_2591,81.93599999999999,Bank Transfer,2023-10-04 04:02:00,37046.08,Laptop,New York,Clothing,0,0,2,212.74,4,Mastercard,83,4178.65,OTP,0.9399,1,1
TXN_45980,USER_2381,67.068,Online,2023-11-12 12:14:00,74059.16,Mobile,New York,Restaurants,0,0,14,490.72,4,Discover,58,1785.18,PIN,0.2666,1,1
TXN_47,USER_9226,30.576,Bank Transfer,2023-08-10 21:37:00,934.94,Mobile,Mumbai,Travel,0,0,12,71.89,4,Mastercard,138,1583.92,PIN,0.6084,1,1
TXN_49712,USER_4735,16.992,ATM Withdrawal,2023-10-29 04:31:00,49259.06,Mobile,New York,Restaurants,0,0,3,449.36,3,Visa,107,902.26,Biometric,0.7033,1,0
TXN_40295,USER_4709,364.068,Online,2023-04-06 11:37:00,98055.74,Mobile,London,Restaurants,0,1,2,156.98,3,Visa,22,476.22,Biometric,0.4145,0,0
TXN_31387,USER_7110,19.992,Online,2023-03-11 23:35:00,68189.27,Mobile,Sydney,Electronics,0,0,10,179.48,1,Mastercard,176,3737.46,Biometric,0.6743,1,0
TXN_41325,USER_7255,37.92,Bank Transfer,2023-10-04 06:40:00,63007.14,Tablet,Mumbai,Travel,0,0,6,271.02,1,Discover,96,2994.75,PIN,0.9255,0,1
TXN_21912,USER_9175,26.316,ATM Withdrawal,2023-04-06 20:36:00,13064.8,Mobile,London,Clothing,0,0,13,372.13,4,Amex,235,3159.32,Biometric,0.4317,1,1
TXN_40,USER_8513,201.576,Online,2023-12-12 01:07:00,36464.74,Mobile,Mumbai,Restaurants,0,0,8,226.93,4,Amex,180,534.34,Password,0.4863,0,1
TXN_18738,USER_1240,104.556,Online,2023-01-30 23:53:00,97896.88,Tablet,Sydney,Restaurants,0,1,6,198.36,4,Discover,69,2863.35,Password,0.6747,0,1
TXN_27813,USER_4735,16.427999999999997,ATM Withdrawal,2023-08-27 04:40:00,14804.14,Mobile,Mumbai,Groceries,0,0,12,466.68,3,Mastercard,18,4536.68,PIN,0.6814,0,0
TXN_15274,USER_5507,20.604000000000003,POS,2023-12-28 15:37:00,16502.59,Laptop,London,Clothing,0,0,5,158.61,2,Discover,236,1211.5,OTP,0.9278,0,1
TXN_47580,USER_1918,65.556,Bank Transfer,2023-08-22 05:49:00,98164.15,Mobile,Mumbai,Clothing,0,0,8,87.44,2,Amex,155,3615.06,Biometric,0.501,0,0
TXN_13169,USER_9067,84.048,Bank Transfer,2023-04-05 01:21:00,9840.1,Mobile,London,Groceries,0,0,9,355.89,1,Visa,70,613.13,Biometric,0.2284,1,0
TXN_22504,USER_3124,98.856,Online,2023-12-19 13:28:00,29257.48,Laptop,Sydney,Electronics,0,0,9,402.04,2,Discover,239,776.74,PIN,0.5196,0,0
TXN_36122,USER_6824,135.11999999999998,Bank Transfer,2023-06-28 18:53:00,59333.63,Mobile,Mumbai,Restaurants,0,0,5,26.56,2,Discover,8,4650.16,PIN,0.1161,1,0
TXN_14177,USER_4020,158.052,Online,2023-08-16 04:49:00,85781.04,Mobile,Tokyo,Restaurants,0,0,2,216.63,3,Amex,224,655.56,OTP,0.4069,1,0
TXN_47721,USER_5197,37.608,Online,2023-05-01 05:05:00,31731.16,Tablet,Tokyo,Travel,1,0,3,306.97,2,Mastercard,231,3735.91,PIN,0.8176,1,0
TXN_18415,USER_8923,78.624,Bank Transfer,2023-07-03 22:40:00,13306.67,Mobile,Mumbai,Travel,0,1,8,489.48,3,Amex,128,1587.63,OTP,0.9185,0,1
TXN_5354,USER_8366,55.668,Bank Transfer,2023-03-16 09:04:00,65742.53,Mobile,New York,Restaurants,1,0,11,248.59,1,Discover,82,1217.04,Password,0.6784,1,0
TXN_44723,USER_5586,186.18,Bank Transfer,2023-10-29 17:17:00,57209.35,Mobile,Mumbai,Groceries,0,1,12,476.87,1,Mastercard,46,3238.0,OTP,0.9537,0,1
TXN_22208,USER_6222,184.716,POS,2023-08-11 01:40:00,76967.71,Tablet,Mumbai,Clothing,0,0,7,111.23,3,Discover,59,3601.95,Biometric,0.5267,0,0
TXN_23723,USER_7443,533.232,Online,2023-06-19 04:05:00,68720.56,Tablet,Tokyo,Electronics,0,1,3,287.68,3,Amex,166,4369.78,OTP,0.9059,0,1
TXN_30748,USER_3676,326.66400000000004,Online,2023-09-05 17:38:00,61047.51,Laptop,Sydney,Groceries,0,0,8,303.78,3,Amex,169,3810.39,PIN,0.377,0,0
TXN_49711,USER_8607,91.104,Online,2023-05-22 23:30:00,83211.99,Mobile,Mumbai,Restaurants,1,0,14,178.78,2,Discover,36,509.47,OTP,0.8205,1,0
TXN_41635,USER_8724,134.772,Online,2023-03-25 08:57:00,19681.52,Mobile,New York,Groceries,0,0,9,125.45,0,Mastercard,16,1255.74,Biometric,0.5158,1,0
TXN_23712,USER_1912,15.36,ATM Withdrawal,2023-05-11 13:09:00,1617.86,Tablet,Mumbai,Travel,1,0,14,215.25,2,Visa,113,1997.18,Password,0.542,0,0
TXN_33050,USER_7757,92.75999999999999,Online,2023-09-01 22:06:00,75024.79,Mobile,Mumbai,Groceries,0,0,11,172.99,3,Visa,73,4816.57,OTP,0.7893,0,0
TXN_26825,USER_4403,35.196,Bank Transfer,2023-03-13 01:54:00,20547.69,Mobile,London,Electronics,0,0,14,244.21,1,Amex,8,1463.15,PIN,0.812,0,0
TXN_22650,USER_4447,56.736,ATM Withdrawal,2023-04-08 16:57:00,47645.05,Tablet,Tokyo,Electronics,0,0,6,243.38,3,Discover,13,463.38,Biometric,0.7176,0,0
TXN_37160,USER_8715,86.124,Online,2023-06-18 09:20:00,72275.8,Mobile,London,Groceries,0,0,13,33.7,3,Visa,5,3167.53,PIN,0.4769,0,0
TXN_5476,USER_7701,64.99199999999999,ATM Withdrawal,2023-10-24 21:32:00,62410.5,Mobile,Mumbai,Electronics,0,0,7,486.89,2,Visa,167,257.9,OTP,0.8698,0,1
TXN_920,USER_9795,83.72399999999999,Online,2023-12-10 08:26:00,12938.54,Mobile,Mumbai,Electronics,0,0,5,168.26,4,Mastercard,53,24.9,PIN,0.4825,0,1
TXN_16887,USER_6546,48.443999999999996,Bank Transfer,2023-06-17 19:10:00,5363.63,Mobile,Mumbai,Groceries,0,0,6,20.41,4,Discover,125,1941.08,OTP,0.2132,1,1
TXN_41254,USER_4551,130.78799999999998,Online,2023-02-03 20:31:00,12695.55,Mobile,Tokyo,Electronics,0,0,7,36.3,0,Visa,10,2548.92,Password,0.9217,1,1
TXN_32379,USER_5402,93.372,POS,2023-09-14 23:48:00,72798.67,Tablet,Mumbai,Electronics,1,0,1,117.92,3,Discover,21,915.86,Biometric,0.0927,0,0
TXN_3495,USER_9468,144.648,ATM Withdrawal,2023-07-24 01:37:00,88394.2,Mobile,Sydney,Restaurants,0,0,3,105.11,3,Discover,71,900.06,PIN,0.3483,1,0
TXN_43776,USER_5040,207.78,Bank Transfer,2023-02-07 16:28:00,14334.64,Laptop,New York,Restaurants,0,0,11,22.25,2,Mastercard,180,4578.57,Biometric,0.2605,1,0
TXN_10348,USER_5233,0.264,Online,2023-03-13 16:49:00,20423.89,Tablet,Mumbai,Clothing,0,0,6,404.89,2,Discover,153,1428.36,Biometric,0.0904,0,0
TXN_35632,USER_6252,107.016,Bank Transfer,2023-10-21 15:18:00,91450.39,Mobile,Tokyo,Clothing,0,0,5,45.49,0,Amex,174,3707.65,Password,0.0584,0,0
TXN_36097,USER_1557,32.328,Online,2023-02-21 15:13:00,9483.45,Tablet,Sydney,Travel,0,0,4,287.29,3,Amex,5,3333.46,Password,0.7072,0,0
TXN_5025,USER_9516,380.568,ATM Withdrawal,2023-02-17 20:17:00,11112.51,Mobile,New York,Clothing,0,0,12,376.96,2,Visa,20,1285.52,Biometric,0.8721,0,1
TXN_5330,USER_4174,11.748,POS,2023-04-25 04:59:00,40327.69,Laptop,London,Electronics,0,0,5,160.22,3,Mastercard,220,1283.76,PIN,0.2909,0,0
TXN_14978,USER_4805,147.216,Online,2023-07-03 07:16:00,57250.93,Laptop,Mumbai,Electronics,0,0,4,294.45,4,Mastercard,74,2053.19,OTP,0.2832,0,1
TXN_10402,USER_5643,34.763999999999996,Online,2023-12-05 09:44:00,7486.16,Mobile,London,Travel,0,0,12,223.49,3,Mastercard,200,4180.59,Password,0.6041,0,0
TXN_7137,USER_1889,34.571999999999996,Online,2023-01-22 12:24:00,6394.32,Laptop,Tokyo,Travel,0,1,14,482.23,1,Mastercard,134,3408.19,OTP,0.247,0,0
TXN_26549,USER_4727,7.032,Online,2023-02-23 20:12:00,52084.33,Laptop,New York,Clothing,0,0,3,183.03,4,Mastercard,7,4708.81,OTP,0.3158,0,1
TXN_28322,USER_8729,28.572,Online,2023-06-16 13:01:00,91151.86,Tablet,Mumbai,Travel,0,0,13,94.75,3,Visa,31,864.27,Biometric,0.8673,1,1
TXN_14087,USER_2104,561.264,Online,2023-02-01 21:30:00,40724.26,Mobile,Mumbai,Groceries,0,0,1,228.97,3,Mastercard,92,2280.8,PIN,0.421,1,0
TXN_22028,USER_7553,53.22,ATM Withdrawal,2023-12-05 09:31:00,60083.39,Mobile,Tokyo,Travel,0,0,12,294.19,2,Discover,207,2647.56,PIN,0.5992,1,0
TXN_33122,USER_5857,71.496,Online,2023-03-20 02:33:00,32410.05,Mobile,New York,Travel,0,0,7,345.54,3,Amex,123,2053.87,Password,0.6852,0,0
TXN_8531,USER_9625,306.70799999999997,POS,2023-12-25 17:56:00,72289.84,Laptop,Mumbai,Electronics,0,0,7,225.4,0,Mastercard,217,4746.22,Password,0.9564,0,1
TXN_48186,USER_1616,223.89600000000002,Online,2023-10-17 23:37:00,21513.46,Mobile,London,Travel,0,1,11,358.95,0,Visa,96,1749.7,Biometric,0.2558,0,0
TXN_18663,USER_4423,14.556000000000001,Online,2023-06-19 11:23:00,58169.79,Laptop,Mumbai,Travel,0,0,6,74.59,3,Mastercard,105,3260.97,OTP,0.7935,0,0
TXN_21280,USER_3495,177.72,ATM Withdrawal,2023-12-14 00:16:00,61707.05,Mobile,Sydney,Electronics,0,0,5,286.26,4,Discover,225,3573.05,Password,0.1033,0,1
TXN_12396,USER_6143,6.9719999999999995,Online,2023-09-28 21:07:00,30930.79,Mobile,Mumbai,Travel,0,0,9,196.11,4,Visa,71,1860.4,OTP,0.6583,1,1
TXN_2350,USER_1264,481.37999999999994,ATM Withdrawal,2023-07-12 06:47:00,60530.59,Tablet,London,Restaurants,0,0,2,45.23,4,Mastercard,9,4027.69,Biometric,0.4846,1,1
TXN_9625,USER_4955,43.524,Bank Transfer,2023-04-02 19:25:00,11212.58,Tablet,Mumbai,Groceries,0,1,10,269.87,2,Discover,153,4323.53,Biometric,0.5544,1,0
TXN_33320,USER_2395,148.56,POS,2023-04-20 11:12:00,79373.75,Mobile,Sydney,Electronics,0,0,6,357.91,1,Mastercard,96,1072.22,OTP,0.9297,0,1
TXN_1339,USER_2435,126.588,POS,2023-05-31 04:50:00,72792.39,Tablet,London,Travel,0,0,3,140.74,0,Visa,61,696.64,Password,0.9698,0,1
TXN_14144,USER_9715,39.852,ATM Withdrawal,2023-09-03 01:18:00,48258.61,Mobile,Mumbai,Electronics,0,0,11,454.12,2,Discover,46,4324.67,PIN,0.2924,1,0
TXN_6067,USER_7065,99.16799999999999,Online,2023-05-13 17:57:00,95766.55,Tablet,Mumbai,Travel,0,0,1,371.51,1,Mastercard,116,1734.39,Password,0.9829,1,1
TXN_13845,USER_9833,67.74,POS,2023-11-11 12:47:00,36138.78,Laptop,New York,Groceries,0,0,7,482.23,3,Visa,34,2876.64,Password,0.8051,0,0
TXN_45572,USER_9698,153.708,ATM Withdrawal,2023-06-21 18:38:00,47001.28,Laptop,Mumbai,Clothing,0,0,12,459.23,1,Discover,111,986.59,OTP,0.3731,1,0
TXN_10942,USER_4324,17.52,Online,2023-06-17 19:06:00,9090.73,Tablet,New York,Groceries,0,0,13,329.29,3,Visa,232,4297.79,Password,0.7845,0,0
TXN_16896,USER_4519,67.67999999999999,ATM Withdrawal,2023-12-15 07:41:00,62049.24,Mobile,Mumbai,Groceries,0,0,8,167.03,3,Mastercard,121,3223.09,Biometric,0.7501,1,0
TXN_26919,USER_3674,165.672,POS,2023-10-17 05:13:00,89526.68,Tablet,Mumbai,Groceries,0,0,6,283.97,0,Discover,82,370.3,Biometric,0.6849,0,0
TXN_21968,USER_1044,109.464,POS,2023-11-01 02:43:00,12654.48,Mobile,Mumbai,Clothing,0,1,1,178.08,0,Discover,107,1513.38,OTP,0.3144,1,0
TXN_4214,USER_8658,138.54,ATM Withdrawal,2023-09-26 20:03:00,95056.6,Laptop,London,Travel,0,0,6,182.76,2,Visa,214,1226.15,Password,0.5554,0,0
TXN_38043,USER_7222,75.972,Online,2023-06-03 08:46:00,34911.02,Laptop,Mumbai,Groceries,0,1,11,96.97,2,Visa,37,4165.1,PIN,0.0021,0,0
TXN_15512,USER_3793,150.33599999999998,Online,2023-11-11 07:42:00,52245.44,Tablet,Mumbai,Groceries,0,0,3,373.42,0,Discover,172,3623.29,Biometric,0.107,0,0
TXN_46192,USER_2804,172.392,Bank Transfer,2023-10-01 12:35:00,30345.8,Tablet,Mumbai,Groceries,0,0,2,167.7,2,Mastercard,71,2486.08,Biometric,0.7414,1,0
TXN_2707,USER_7207,39.492,Bank Transfer,2023-01-11 03:30:00,23865.55,Tablet,London,Restaurants,0,0,13,416.58,0,Visa,170,1987.91,Password,0.4981,0,0
TXN_41602,USER_5756,34.428,Online,2023-07-24 17:21:00,65763.48,Mobile,London,Electronics,0,0,6,440.08,3,Discover,163,2655.57,OTP,0.5403,0,0
TXN_14509,USER_1949,16.523999999999997,Online,2023-11-07 12:46:00,13063.48,Mobile,Sydney,Electronics,0,0,7,296.47,2,Amex,200,4758.1,OTP,0.7393,0,0
TXN_9027,USER_1740,112.74,ATM Withdrawal,2023-08-21 11:01:00,20043.4,Mobile,London,Restaurants,0,0,5,442.86,2,Mastercard,130,790.56,PIN,0.4497,0,0
TXN_47262,USER_1626,89.712,Online,2023-09-05 04:09:00,58486.82,Mobile,Mumbai,Clothing,0,0,12,234.36,0,Visa,117,2227.77,Password,0.4267,0,0
TXN_36219,USER_2258,307.032,Bank Transfer,2023-03-12 03:12:00,16579.76,Laptop,Tokyo,Groceries,0,0,2,270.13,0,Discover,157,3131.07,Biometric,0.4048,0,0
TXN_24847,USER_6252,67.128,Online,2023-06-19 11:14:00,92247.83,Laptop,London,Groceries,0,0,3,17.38,4,Mastercard,187,2817.35,Password,0.8223,0,1
TXN_10658,USER_9153,556.0559999999999,ATM Withdrawal,2023-06-22 00:13:00,77908.89,Tablet,New York,Restaurants,0,0,9,178.64,2,Amex,204,2607.6,Biometric,0.4734,0,0
TXN_37155,USER_8550,123.996,Online,2023-04-20 05:32:00,63202.6,Laptop,Mumbai,Clothing,0,0,14,449.48,1,Amex,53,2073.26,Biometric,0.5831,0,0
TXN_25959,USER_6160,300.63599999999997,ATM Withdrawal,2023-08-15 02:08:00,54535.39,Mobile,Sydney,Restaurants,0,0,14,386.65,3,Discover,87,2120.16,Biometric,0.5272,1,0
TXN_5249,USER_2230,33.144,ATM Withdrawal,2023-12-19 17:33:00,65949.53,Tablet,Sydney,Groceries,0,0,8,417.65,0,Amex,134,2381.24,PIN,0.7766,0,0
TXN_41487,USER_4058,82.95599999999999,Bank Transfer,2023-12-14 04:24:00,60488.54,Laptop,New York,Clothing,0,0,12,471.4,3,Mastercard,103,1700.61,Biometric,0.6515,0,0
TXN_15894,USER_7209,107.65199999999999,Online,2023-09-14 23:33:00,51174.76,Mobile,Mumbai,Clothing,0,0,4,81.98,4,Visa,124,4071.6,OTP,0.6502,0,1
TXN_17174,USER_7085,191.58,ATM Withdrawal,2023-05-16 03:42:00,74833.07,Tablet,Mumbai,Travel,0,0,13,270.21,2,Mastercard,9,3644.71,Biometric,0.7808,1,0
TXN_3064,USER_9988,489.33599999999996,Online,2023-01-07 03:21:00,96996.48,Mobile,New York,Groceries,0,0,14,18.9,0,Discover,197,144.03,OTP,0.3463,0,0
TXN_41351,USER_5215,13.895999999999999,Online,2023-12-07 05:01:00,70935.93,Tablet,Mumbai,Clothing,0,0,13,119.98,2,Visa,213,1265.14,Biometric,0.4745,0,0
TXN_32092,USER_4547,266.964,Online,2023-08-18 04:06:00,1135.75,Mobile,Mumbai,Electronics,0,0,6,296.34,1,Mastercard,49,1889.4,Password,0.5346,0,0
TXN_26659,USER_6087,444.46799999999996,Online,2023-02-13 04:35:00,16020.94,Mobile,Mumbai,Groceries,0,0,13,220.44,0,Mastercard,142,1178.08,Password,0.6078,0,0
TXN_22617,USER_9189,13.656,Online,2023-05-29 08:05:00,75627.45,Tablet,Sydney,Groceries,0,0,2,194.43,0,Mastercard,126,2098.15,OTP,0.065,0,0
TXN_19806,USER_6805,240.624,ATM Withdrawal,2023-01-15 01:10:00,78487.09,Tablet,Sydney,Electronics,0,0,1,492.13,1,Mastercard,175,3981.04,PIN,0.5412,0,0
TXN_28784,USER_2337,90.21600000000001,Online,2023-05-07 21:57:00,26332.04,Tablet,Tokyo,Restaurants,0,1,13,196.8,1,Mastercard,89,197.7,PIN,0.7072,0,0
TXN_30278,USER_7796,13.284,POS,2023-10-04 17:55:00,42527.28,Mobile,New York,Clothing,0,0,12,255.86,0,Amex,39,1963.46,PIN,0.9873,0,1
