Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_26802,USER_3074,175.16,POS,2023-03-30 11:57:00,98844.77,Mobile,Mumbai,Groceries,0,0,11,44.92,3,Discover,45,3306.21,Password,0.4348,0,0
TXN_9032,USER_1318,92.1,POS,2023-12-20 22:03:00,18830.44,Tablet,New York,Groceries,0,0,2,120.07,0,Mastercard,130,4901.01,OTP,0.0485,0,0
TXN_29025,USER_8876,54.67,POS,2023-05-09 23:01:00,94160.01,Tablet,New York,Travel,0,0,9,123.73,2,Discover,47,4544.27,Password,0.5266,0,0
TXN_46153,USER_3458,7.93,POS,2023-11-21 22:29:00,84591.07,Tablet,Sydney,Clothing,0,0,10,58.42,2,Discover,149,475.31,OTP,0.8445,1,0
TXN_33315,USER_6887,82.71,Bank Transfer,2023-11-18 01:54:00,16076.67,Mobile,London,Electronics,0,0,3,421.65,1,Visa,21,677.62,PIN,0.4099,0,0
TXN_4853,USER_5658,144.84,Online,2023-09-08 12:42:00,78585.23,Tablet,Tokyo,Groceries,0,0,2,262.46,0,Mastercard,2,3687.0,Biometric,0.3845,0,0
TXN_43187,USER_5006,48.17,Bank Transfer,2023-04-11 23:37:00,81776.83,Laptop,Tokyo,Groceries,0,0,13,162.59,0,Visa,216,536.17,Password,0.7525,0,0
TXN_39133,USER_5544,55.7,POS,2023-05-09 22:01:00,26043.13,Mobile,Sydney,Restaurants,0,0,5,353.37,0,Mastercard,91,4632.91,OTP,0.5946,1,0
TXN_1219,USER_1271,27.4,Bank Transfer,2023-07-07 09:44:00,43762.41,Laptop,London,Electronics,0,0,13,474.21,0,Discover,81,9.77,PIN,0.6486,0,0
TXN_17930,USER_6017,83.54,POS,2023-04-13 22:20:00,79235.45,Mobile,Tokyo,Clothing,1,0,9,95.2,4,Visa,66,1409.99,OTP,0.4884,0,1
TXN_48466,USER_8186,57.28,Online,2023-02-01 10:41:00,16970.69,Laptop,Tokyo,Travel,1,0,3,57.47,1,Amex,35,2479.97,Password,0.6952,0,0
TXN_41145,USER_7301,43.69,Bank Transfer,2023-02-06 18:32:00,21698.12,Tablet,Tokyo,Electronics,0,0,8,22.36,0,Discover,220,1768.51,PIN,0.8382,0,0
TXN_32378,USER_5667,5.17,Online,2023-12-05 14:31:00,61452.75,Mobile,New York,Clothing,0,0,7,488.45,2,Amex,125,4746.19,Biometric,0.3445,0,0
TXN_24758,USER_3738,22.97,Bank Transfer,2023-08-29 01:31:00,6978.23,Tablet,London,Electronics,0,0,4,175.39,2,Discover,223,826.11,Biometric,0.5744,0,0
TXN_37888,USER_9112,75.04,Online,2023-12-27 18:50:00,1962.27,Laptop,Tokyo,Groceries,0,0,14,410.19,0,Visa,235,1326.43,Password,0.5516,0,0
TXN_42953,USER_6090,32.66,Bank Transfer,2023-05-22 12:49:00,45206.97,Mobile,Sydney,Groceries,0,0,10,227.72,1,Discover,208,3869.7,OTP,0.7566,0,0
TXN_5376,USER_5212,121.91,Online,2023-08-19 07:07:00,68970.7,Laptop,New York,Groceries,1,0,14,318.02,2,Visa,97,320.29,Biometric,0.5376,0,0
TXN_43628,USER_4823,31.04,POS,2023-05-23 21:09:00,70825.42,Mobile,Tokyo,Travel,0,0,7,31.46,3,Discover,47,3940.6,Password,0.7772,0,0
TXN_18385,USER_9120,56.72,POS,2023-03-23 14:27:00,16353.3,Mobile,Tokyo,Electronics,0,0,14,369.17,3,Visa,144,4180.76,Biometric,0.692,0,0
TXN_24930,USER_2265,66.74,POS,2023-08-03 00:46:00,43594.13,Tablet,London,Restaurants,0,0,2,120.35,3,Visa,31,362.88,Biometric,0.107,1,0
TXN_911,USER_8790,153.92,Bank Transfer,2023-03-30 03:35:00,41664.85,Mobile,New York,Electronics,0,0,1,387.17,3,Discover,181,1343.31,Password,0.3557,1,0
TXN_6839,USER_3001,85.66,ATM Withdrawal,2023-06-03 03:35:00,84895.42,Laptop,Sydney,Groceries,0,0,10,297.17,3,Mastercard,16,4360.65,Password,0.916,1,1
TXN_485,USER_2062,99.96,Bank Transfer,2023-12-31 03:32:00,55917.2,Mobile,London,Groceries,0,0,1,438.48,2,Mastercard,95,4018.41,Biometric,0.9926,0,1
TXN_43500,USER_4662,169.75,Bank Transfer,2023-06-27 17:55:00,18646.05,Mobile,Tokyo,Groceries,0,0,7,460.27,3,Discover,96,4438.27,Password,0.902,0,1
TXN_39131,USER_8831,113.08,ATM Withdrawal,2023-12-01 23:10:00,60974.67,Laptop,Tokyo,Groceries,0,0,10,18.62,4,Visa,118,2039.52,Password,0.7774,0,1
TXN_45017,USER_8165,67.21,POS,2023-06-20 12:47:00,81601.84,Tablet,Tokyo,Restaurants,0,0,2,167.6,0,Mastercard,184,2762.98,Biometric,0.1962,0,0
TXN_37664,USER_8672,62.56,ATM Withdrawal,2023-08-12 04:50:00,88645.7,Tablet,Sydney,Clothing,0,0,8,59.08,0,Visa,161,2479.84,OTP,0.1269,1,0
TXN_9147,USER_8887,267.83,Online,2023-12-09 19:30:00,22262.32,Laptop,Tokyo,Restaurants,0,0,3,154.0,1,Mastercard,202,4093.38,PIN,0.37,0,0
TXN_22657,USER_7260,44.24,ATM Withdrawal,2023-09-05 18:03:00,6983.47,Mobile,New York,Travel,0,0,11,321.9,0,Mastercard,92,3167.07,OTP,0.7274,0,0
TXN_3137,USER_8423,143.16,Online,2023-03-25 17:22:00,90448.36,Laptop,London,Restaurants,0,0,8,73.07,3,Mastercard,224,4306.31,OTP,0.901,0,1
TXN_11871,USER_3808,27.93,POS,2023-04-10 08:37:00,84019.76,Laptop,New York,Clothing,0,0,14,203.76,4,Discover,177,933.33,OTP,0.6248,1,1
TXN_37532,USER_1082,689.61,POS,2023-02-22 09:08:00,25589.5,Tablet,London,Restaurants,0,0,7,301.34,1,Amex,89,3516.61,PIN,0.0551,1,0
TXN_34594,USER_5674,70.7,Bank Transfer,2023-08-27 10:25:00,53702.65,Laptop,Sydney,Restaurants,0,0,6,445.75,2,Visa,187,4918.98,PIN,0.647,0,0
TXN_19840,USER_7333,75.08,Bank Transfer,2023-09-11 12:33:00,28175.99,Laptop,Mumbai,Electronics,0,0,13,317.16,0,Discover,36,1903.21,OTP,0.9211,0,1
TXN_48882,USER_5471,166.1,ATM Withdrawal,2023-03-29 21:58:00,57193.14,Mobile,London,Clothing,0,0,10,210.16,2,Visa,23,4914.58,PIN,0.9104,0,1
TXN_9050,USER_8641,43.94,POS,2023-08-15 08:27:00,50315.82,Mobile,London,Clothing,0,0,9,97.05,1,Amex,207,599.56,Password,0.2688,0,0
TXN_30507,USER_3036,31.77,Online,2023-08-08 21:38:00,33173.53,Laptop,Mumbai,Travel,0,0,1,390.59,4,Discover,144,2705.42,OTP,0.2828,0,1
TXN_1156,USER_6895,45.02,Online,2023-11-23 08:41:00,10092.43,Mobile,Mumbai,Travel,0,0,4,450.26,3,Visa,14,624.09,Password,0.6761,0,0
TXN_47041,USER_3101,10.37,POS,2023-07-08 11:53:00,76669.77,Tablet,London,Clothing,0,0,1,402.04,2,Mastercard,171,1383.72,PIN,0.5538,1,0
TXN_44489,USER_2350,54.91,Online,2023-02-10 10:44:00,35116.15,Laptop,Mumbai,Travel,0,1,10,419.67,3,Discover,154,1376.98,PIN,0.687,0,0
TXN_3020,USER_2994,9.78,ATM Withdrawal,2023-12-29 06:48:00,93797.33,Mobile,New York,Restaurants,0,0,1,442.03,4,Mastercard,104,4158.72,Password,0.4984,0,1
TXN_15973,USER_9078,55.84,Online,2023-04-26 14:43:00,54988.91,Tablet,Sydney,Restaurants,0,0,14,119.97,1,Mastercard,206,3479.46,Biometric,0.3993,0,0
TXN_11061,USER_5314,46.93,POS,2023-06-25 16:46:00,38103.23,Mobile,London,Clothing,0,0,11,334.68,3,Visa,181,4307.99,OTP,0.8961,0,1
TXN_45599,USER_6432,160.07,Online,2023-07-04 07:10:00,85561.92,Mobile,Mumbai,Travel,0,0,9,273.35,0,Mastercard,60,1889.26,Password,0.224,1,0
TXN_13674,USER_3144,255.81,Online,2023-08-27 11:28:00,4616.86,Laptop,Tokyo,Restaurants,0,0,1,19.6,0,Discover,108,2045.19,OTP,0.2303,0,0
TXN_37228,USER_4368,237.94,Online,2023-12-11 18:12:00,3575.62,Tablet,Tokyo,Electronics,0,0,14,234.43,1,Visa,164,1647.5,Password,0.272,0,0
TXN_21091,USER_8038,442.27,Bank Transfer,2023-01-25 21:32:00,50343.13,Tablet,Tokyo,Clothing,0,1,2,369.31,1,Discover,7,2296.99,PIN,0.1819,0,0
TXN_20383,USER_3891,54.26,POS,2023-09-12 14:38:00,73693.65,Laptop,Mumbai,Travel,0,0,2,99.01,4,Amex,98,2598.5,Password,0.2642,1,1
TXN_28992,USER_8001,119.31,POS,2023-09-03 05:02:00,20560.28,Tablet,London,Restaurants,0,0,10,415.47,2,Discover,237,4204.17,Biometric,0.2134,1,0
TXN_22932,USER_8823,108.0,ATM Withdrawal,2023-06-05 11:41:00,35481.81,Laptop,Sydney,Travel,0,1,5,181.82,2,Amex,99,4826.32,Biometric,0.0725,0,0
TXN_18881,USER_8836,52.59,ATM Withdrawal,2023-08-19 07:31:00,9607.36,Tablet,London,Groceries,0,0,13,145.92,3,Visa,186,1250.99,Password,0.131,0,0
TXN_15010,USER_5815,302.28,POS,2023-06-23 22:26:00,58550.68,Tablet,Sydney,Clothing,0,0,5,335.55,4,Mastercard,214,4473.13,PIN,0.9689,1,1
TXN_33922,USER_5819,371.43,ATM Withdrawal,2023-01-24 03:58:00,96900.95,Mobile,London,Groceries,0,0,3,362.42,2,Discover,87,3817.86,PIN,0.2844,0,0
TXN_8587,USER_2883,98.96,Bank Transfer,2023-08-10 13:18:00,89235.1,Laptop,Tokyo,Electronics,0,0,13,21.44,4,Amex,125,4145.02,Biometric,0.2594,0,1
TXN_5608,USER_5530,33.42,Online,2023-05-26 01:34:00,91727.83,Mobile,London,Groceries,0,0,8,444.47,1,Amex,74,4408.07,Password,0.3149,0,0
TXN_41895,USER_9988,190.26,POS,2023-10-30 07:42:00,98793.63,Tablet,Sydney,Clothing,0,0,10,64.16,1,Discover,218,2082.65,Biometric,0.4971,0,0
TXN_2148,USER_2651,1.04,POS,2023-03-26 06:19:00,71972.99,Laptop,Mumbai,Electronics,0,0,9,247.67,3,Amex,213,4774.6,Biometric,0.4408,1,0
TXN_23095,USER_4012,223.1,Online,2023-02-25 05:22:00,8522.87,Laptop,London,Restaurants,0,0,1,197.01,0,Discover,13,2081.48,Password,0.499,0,0
TXN_5732,USER_1572,273.11,POS,2023-12-28 01:16:00,88877.65,Tablet,London,Travel,0,0,14,20.7,0,Mastercard,207,3435.32,Password,0.3612,0,0
TXN_25147,USER_5112,137.78,ATM Withdrawal,2023-05-14 07:02:00,42391.15,Mobile,London,Restaurants,1,0,11,268.6,2,Amex,145,984.79,Biometric,0.005,0,0
TXN_40388,USER_1618,35.42,Online,2023-02-23 13:13:00,45530.66,Laptop,New York,Clothing,0,0,13,54.15,2,Visa,137,4782.92,Biometric,0.179,0,0
TXN_35785,USER_6538,259.37,ATM Withdrawal,2023-01-10 07:39:00,42283.39,Tablet,New York,Electronics,0,0,10,476.93,4,Visa,5,2796.26,Password,0.6601,1,1
TXN_480,USER_8192,144.26,Bank Transfer,2023-12-12 11:58:00,28466.24,Laptop,Mumbai,Groceries,0,0,7,237.7,4,Discover,84,847.2,Biometric,0.1473,1,1
TXN_22014,USER_1305,38.9,ATM Withdrawal,2023-09-09 09:06:00,22406.6,Mobile,Sydney,Clothing,0,0,10,266.94,0,Amex,189,3940.74,Password,0.9916,0,1
TXN_21869,USER_4055,23.25,POS,2023-09-16 12:06:00,829.64,Tablet,Sydney,Groceries,0,0,3,392.16,1,Visa,70,135.59,Biometric,0.3304,1,0
TXN_26787,USER_4517,130.74,POS,2023-03-14 21:20:00,26876.9,Mobile,Sydney,Travel,1,0,12,135.53,3,Amex,115,1792.02,OTP,0.3559,0,0
TXN_40883,USER_9510,59.37,ATM Withdrawal,2023-04-26 20:03:00,95985.42,Mobile,Mumbai,Restaurants,0,0,9,371.72,3,Visa,232,3652.35,Password,0.1536,0,0
TXN_5107,USER_6806,234.71,Online,2023-01-23 09:41:00,73624.2,Mobile,Sydney,Restaurants,0,0,12,304.14,4,Amex,56,3868.91,Biometric,0.6698,1,1
TXN_18470,USER_3072,65.56,Bank Transfer,2023-12-18 13:14:00,70321.06,Tablet,London,Electronics,0,0,8,454.19,2,Discover,199,3772.7,PIN,0.5166,0,0
TXN_13799,USER_3827,96.91,Bank Transfer,2023-10-19 15:32:00,30988.14,Mobile,Mumbai,Restaurants,0,0,1,279.53,1,Visa,56,4344.01,Password,0.0085,0,0
TXN_11134,USER_4195,124.69,POS,2023-04-07 20:55:00,94157.43,Tablet,London,Clothing,0,0,14,68.18,0,Mastercard,163,1604.41,Biometric,0.6327,1,0
TXN_25064,USER_3535,11.96,Online,2023-09-04 22:40:00,48361.88,Tablet,Tokyo,Restaurants,0,0,9,366.85,0,Visa,147,3460.77,OTP,0.3327,1,0
TXN_7722,USER_7507,14.47,Bank Transfer,2023-06-29 09:09:00,84829.28,Laptop,Sydney,Groceries,0,0,2,12.92,3,Visa,84,2003.29,Password,0.3745,0,0
TXN_24471,USER_4379,98.98,Bank Transfer,2023-11-07 13:13:00,49703.97,Tablet,Tokyo,Groceries,0,0,7,454.82,0,Visa,7,2094.2,PIN,0.9257,0,1
TXN_21186,USER_1544,2.88,Online,2023-08-28 02:15:00,99892.07,Tablet,London,Travel,0,0,9,420.01,1,Amex,222,4691.42,PIN,0.9273,0,1
TXN_20051,USER_7054,58.35,Online,2023-04-24 01:29:00,35901.0,Mobile,London,Electronics,0,0,10,141.36,1,Mastercard,110,3237.3,PIN,0.215,0,0
TXN_43258,USER_8402,118.99,Online,2023-04-18 17:20:00,19637.59,Tablet,Sydney,Clothing,0,0,7,57.63,3,Discover,12,1700.3,PIN,0.0514,0,0
TXN_43462,USER_6363,17.34,Online,2023-11-09 03:26:00,34090.58,Laptop,Sydney,Travel,0,0,12,81.76,1,Amex,65,1920.1,Biometric,0.1446,0,0
TXN_4625,USER_2466,147.07,ATM Withdrawal,2023-09-05 04:06:00,47950.57,Mobile,London,Groceries,0,0,5,385.37,4,Visa,194,4048.48,PIN,0.8725,0,1
TXN_40917,USER_1276,219.15,Online,2023-11-15 06:12:00,24734.96,Laptop,Sydney,Clothing,0,0,6,330.79,0,Amex,6,2134.18,Biometric,0.6717,0,0
TXN_37116,USER_3554,35.83,Bank Transfer,2023-10-21 08:17:00,60298.69,Laptop,Sydney,Electronics,0,0,12,247.62,0,Mastercard,89,3847.16,Biometric,0.8555,0,1
TXN_14403,USER_3184,11.2,Online,2023-12-26 19:08:00,60323.55,Laptop,London,Groceries,0,0,14,289.77,1,Mastercard,45,1602.8,Biometric,0.0303,1,0
TXN_16731,USER_1363,40.6,ATM Withdrawal,2023-02-21 01:23:00,93011.34,Laptop,Mumbai,Groceries,0,0,13,344.73,3,Mastercard,122,1531.92,Password,0.7231,0,0
TXN_20115,USER_2015,149.58,POS,2023-09-09 08:02:00,46663.5,Tablet,New York,Clothing,0,0,8,431.2,1,Visa,222,3878.28,OTP,0.3701,0,0
TXN_31972,USER_4810,69.36,POS,2023-03-26 14:10:00,9090.28,Laptop,Tokyo,Groceries,0,1,9,279.12,3,Amex,152,4795.1,PIN,0.4707,0,0
TXN_16778,USER_6185,4.01,Online,2023-11-09 08:09:00,95711.09,Mobile,Tokyo,Travel,0,0,4,330.6,3,Mastercard,115,292.87,Password,0.3982,0,0
TXN_6507,USER_9895,62.21,POS,2023-10-06 06:21:00,72159.03,Mobile,London,Groceries,0,0,2,452.62,4,Discover,230,1788.17,OTP,0.3414,1,1
TXN_3173,USER_4832,480.0,POS,2023-02-06 16:19:00,19442.94,Tablet,Tokyo,Groceries,0,1,6,381.66,1,Discover,133,4526.82,Biometric,0.0501,0,0
TXN_24168,USER_5196,186.45,Online,2023-10-16 08:15:00,58506.26,Laptop,Mumbai,Groceries,0,0,7,388.89,4,Amex,14,3318.85,OTP,0.4272,0,1
TXN_30483,USER_5792,72.61,Online,2023-01-05 07:55:00,87732.45,Mobile,New York,Groceries,0,0,2,177.73,3,Visa,71,3596.52,Password,0.7387,0,0
TXN_37342,USER_8042,22.84,POS,2023-08-11 10:08:00,40251.86,Mobile,New York,Groceries,1,0,3,286.09,4,Amex,35,4242.89,OTP,0.4977,1,1
TXN_33133,USER_1350,29.01,Bank Transfer,2023-06-09 05:32:00,18823.38,Tablet,Sydney,Travel,0,0,6,465.26,0,Visa,69,4181.86,Password,0.3482,0,0
TXN_19635,USER_2582,122.63,POS,2023-08-08 06:39:00,64142.34,Tablet,London,Travel,0,0,4,406.77,2,Amex,61,4772.02,Password,0.9376,0,1
TXN_49170,USER_3051,8.55,POS,2023-08-13 11:45:00,37309.65,Mobile,Sydney,Groceries,0,0,12,367.2,0,Discover,67,4532.4,OTP,0.3807,1,0
TXN_41445,USER_5362,396.25,ATM Withdrawal,2023-09-27 10:50:00,59361.45,Tablet,Mumbai,Restaurants,0,0,2,186.0,0,Amex,88,1790.09,Password,0.1833,1,0
TXN_29258,USER_9061,74.97,POS,2023-11-22 19:46:00,82697.62,Mobile,London,Clothing,0,0,12,285.83,1,Discover,189,472.75,Password,0.5817,0,0
TXN_29246,USER_2567,208.04,ATM Withdrawal,2023-03-15 09:13:00,62645.91,Laptop,London,Electronics,0,0,14,359.42,1,Mastercard,160,495.15,Biometric,0.5347,0,0
TXN_32954,USER_8152,112.76,Online,2023-12-31 01:26:00,31711.12,Laptop,Mumbai,Clothing,0,0,11,283.35,2,Discover,75,4857.4,PIN,0.1956,0,0
TXN_2636,USER_4699,21.62,POS,2023-12-23 06:07:00,63947.76,Laptop,London,Clothing,0,0,7,78.71,4,Amex,86,1156.49,Password,0.1457,1,1
TXN_5864,USER_8394,30.21,POS,2023-06-29 19:55:00,62763.98,Mobile,New York,Travel,0,0,8,214.36,1,Visa,171,4946.88,OTP,0.8056,0,0
TXN_27286,USER_3734,90.8,ATM Withdrawal,2023-02-09 15:58:00,95825.55,Laptop,Sydney,Travel,0,0,6,365.15,3,Mastercard,217,2681.0,Biometric,0.9406,0,1
TXN_16680,USER_1575,206.34,POS,2023-12-16 19:04:00,41294.52,Laptop,New York,Clothing,0,1,1,84.9,2,Mastercard,123,4380.53,Biometric,0.1615,0,0
TXN_19178,USER_8344,7.76,Bank Transfer,2023-09-13 17:50:00,28921.0,Mobile,London,Groceries,0,0,3,134.99,4,Visa,43,3743.1,PIN,0.5559,0,1
TXN_10383,USER_8541,9.52,POS,2023-06-28 01:12:00,80629.03,Laptop,Sydney,Travel,0,0,9,281.46,0,Amex,228,3044.45,OTP,0.5506,0,0
TXN_7041,USER_9071,50.22,Online,2023-10-24 02:12:00,13828.72,Tablet,London,Travel,0,0,7,395.03,1,Amex,7,1149.81,Password,0.5879,0,0
TXN_6397,USER_9249,66.04,POS,2023-07-24 07:42:00,33728.05,Mobile,Tokyo,Travel,0,0,12,153.0,2,Mastercard,227,2637.72,Biometric,0.0211,0,0
TXN_43310,USER_6921,1.02,Bank Transfer,2023-08-02 10:40:00,74957.66,Laptop,New York,Travel,0,0,9,37.75,2,Visa,189,4664.4,PIN,0.9396,0,1
TXN_44548,USER_1508,63.22,POS,2023-08-02 13:19:00,58000.36,Mobile,London,Travel,0,0,12,325.39,0,Visa,178,1897.71,PIN,0.6101,0,0
TXN_40897,USER_8554,73.68,POS,2023-10-08 02:48:00,43116.92,Mobile,New York,Travel,0,0,11,214.04,3,Visa,80,3183.39,OTP,0.0073,0,0
TXN_29353,USER_9873,17.16,Online,2023-02-25 07:38:00,41003.03,Laptop,Mumbai,Travel,1,0,8,122.19,4,Discover,150,1343.1,OTP,0.3186,1,1
TXN_41652,USER_7388,71.07,POS,2023-08-25 03:02:00,7566.07,Laptop,Mumbai,Restaurants,0,0,13,467.21,2,Amex,125,4609.7,Password,0.7458,1,0
TXN_18327,USER_6599,136.32,ATM Withdrawal,2023-03-11 09:40:00,96554.17,Mobile,Tokyo,Restaurants,0,0,11,488.11,3,Amex,221,2215.41,PIN,0.0229,0,0
TXN_12218,USER_6892,97.3,Online,2023-03-08 00:39:00,66715.27,Tablet,London,Clothing,1,0,6,289.82,2,Amex,239,367.44,PIN,0.9067,0,1
TXN_39363,USER_3068,8.9,Bank Transfer,2023-12-21 17:04:00,65047.0,Laptop,London,Clothing,0,0,3,264.13,0,Visa,234,1225.06,Biometric,0.579,0,0
TXN_23222,USER_1027,42.62,Online,2023-10-27 22:05:00,75024.83,Mobile,Mumbai,Travel,1,0,14,469.14,1,Visa,168,209.02,PIN,0.2829,1,0
TXN_42445,USER_5176,67.67,ATM Withdrawal,2023-04-25 18:34:00,20827.47,Mobile,Sydney,Electronics,0,0,7,290.01,2,Mastercard,155,287.73,OTP,0.4424,0,0
TXN_13093,USER_4183,6.26,Online,2023-12-15 08:42:00,37303.78,Tablet,London,Restaurants,0,0,3,11.5,3,Discover,108,2558.36,PIN,0.1716,0,0
TXN_11738,USER_6786,2.76,Online,2023-03-31 03:27:00,97204.75,Tablet,New York,Restaurants,0,0,14,422.26,1,Visa,117,1927.82,PIN,0.283,0,0
TXN_15499,USER_5633,224.96,Bank Transfer,2023-05-15 08:11:00,64785.06,Laptop,London,Restaurants,0,0,4,258.68,4,Mastercard,122,3447.51,Biometric,0.0776,0,1
TXN_45391,USER_5015,46.93,POS,2023-05-19 21:45:00,53780.75,Laptop,New York,Travel,0,0,8,136.92,1,Visa,75,3818.59,Biometric,0.872,1,1
TXN_44079,USER_7325,116.46,Bank Transfer,2023-06-30 23:34:00,48632.05,Laptop,New York,Clothing,0,0,1,316.17,0,Amex,76,2890.19,Password,0.2435,1,0
TXN_47820,USER_6729,140.92,POS,2023-09-27 01:03:00,87971.97,Laptop,Tokyo,Groceries,0,0,1,296.09,1,Mastercard,117,4775.33,Password,0.0952,1,0
TXN_12911,USER_2787,18.34,ATM Withdrawal,2023-09-25 15:38:00,54599.29,Tablet,New York,Clothing,0,0,3,246.55,1,Visa,41,3533.58,Password,0.315,1,0
TXN_48852,USER_7482,215.0,ATM Withdrawal,2023-10-26 04:00:00,10771.45,Tablet,Mumbai,Clothing,0,0,3,194.63,1,Discover,230,3034.02,PIN,0.8213,1,0
TXN_18513,USER_2713,269.16,POS,2023-08-28 20:49:00,15650.74,Laptop,New York,Groceries,0,0,6,218.2,1,Amex,218,4014.82,Password,0.2189,0,0
TXN_34703,USER_5344,397.23,Online,2023-03-13 07:32:00,46704.3,Tablet,London,Groceries,0,0,10,316.75,1,Discover,138,3138.62,OTP,0.6393,1,0
TXN_945,USER_5212,73.11,Bank Transfer,2023-04-17 14:20:00,82162.72,Laptop,London,Electronics,0,0,4,491.91,3,Amex,25,2399.82,PIN,0.9315,0,1
TXN_48849,USER_4431,203.62,ATM Withdrawal,2023-03-10 10:59:00,24106.45,Laptop,Tokyo,Clothing,0,0,9,193.07,4,Mastercard,74,718.72,Biometric,0.7749,1,1
TXN_31094,USER_1489,72.54,Bank Transfer,2023-12-13 09:52:00,58442.25,Tablet,Sydney,Electronics,0,0,4,64.51,0,Visa,234,1387.85,Password,0.474,0,0
TXN_47692,USER_7796,25.89,Online,2023-03-16 17:28:00,79987.82,Laptop,Tokyo,Clothing,0,0,2,483.06,4,Mastercard,172,1592.44,PIN,0.4917,0,1
TXN_38755,USER_6597,147.88,POS,2023-11-06 08:39:00,55600.86,Laptop,Mumbai,Groceries,0,0,13,309.68,4,Discover,85,3155.29,Biometric,0.7379,0,1
TXN_26869,USER_7263,2.9,POS,2023-07-26 23:59:00,86432.39,Mobile,Mumbai,Restaurants,0,1,9,358.3,4,Discover,166,2338.09,Biometric,0.3146,0,1
TXN_23984,USER_3187,69.9,Online,2023-10-07 20:19:00,54159.11,Tablet,Mumbai,Restaurants,0,0,14,147.36,0,Visa,179,1920.51,Password,0.9421,0,1
TXN_23314,USER_4651,441.53,Bank Transfer,2023-05-15 01:54:00,95035.59,Mobile,Tokyo,Travel,0,0,10,100.42,4,Amex,186,2597.32,Password,0.7514,1,1
TXN_46927,USER_5117,143.4,POS,2023-05-30 02:03:00,59549.82,Laptop,Sydney,Clothing,0,0,14,148.37,4,Mastercard,227,3720.34,Password,0.8239,0,1
TXN_21170,USER_7587,39.35,Online,2023-07-18 05:53:00,30728.98,Laptop,Tokyo,Travel,0,0,14,199.33,4,Discover,155,3509.74,PIN,0.3856,0,1
TXN_32181,USER_7853,202.01,ATM Withdrawal,2023-01-07 19:14:00,34688.12,Mobile,New York,Groceries,0,0,14,21.41,1,Visa,203,607.78,Password,0.0587,0,0
TXN_22363,USER_9264,83.68,Bank Transfer,2023-01-14 12:43:00,34426.34,Laptop,New York,Clothing,0,0,6,416.68,4,Discover,177,2125.24,PIN,0.976,0,1
TXN_2937,USER_1234,123.99,Bank Transfer,2023-08-01 00:38:00,58693.66,Mobile,Mumbai,Travel,0,0,1,404.86,1,Discover,106,4693.91,Biometric,0.9191,0,1
TXN_16689,USER_4618,0.38,Bank Transfer,2023-06-26 11:33:00,54302.4,Mobile,Sydney,Electronics,0,0,10,331.75,0,Mastercard,189,854.02,Biometric,0.7689,1,0
TXN_18213,USER_6123,95.14,POS,2023-08-21 14:12:00,4521.05,Mobile,London,Electronics,0,0,6,448.88,3,Visa,238,3390.8,OTP,0.8814,0,1
TXN_14315,USER_1549,173.83,POS,2023-07-09 11:44:00,30678.3,Laptop,Sydney,Clothing,0,0,2,135.13,0,Visa,198,1131.48,Password,0.0539,0,0
TXN_13351,USER_5301,336.6,ATM Withdrawal,2023-03-07 17:46:00,7305.63,Laptop,London,Travel,0,0,12,163.42,2,Discover,214,574.27,PIN,0.532,0,0
TXN_42631,USER_6060,8.17,Bank Transfer,2023-10-18 17:32:00,90787.57,Tablet,New York,Clothing,1,1,12,272.13,2,Mastercard,108,1936.1,PIN,0.3879,1,0
TXN_43533,USER_1819,271.16,Bank Transfer,2023-08-07 06:55:00,22646.58,Tablet,Mumbai,Restaurants,0,0,5,207.53,2,Visa,169,4631.61,Biometric,0.5922,1,0
TXN_47870,USER_4234,15.94,POS,2023-03-20 10:16:00,87270.63,Laptop,New York,Electronics,0,0,10,86.08,4,Amex,6,70.33,Biometric,0.3025,1,1
TXN_46473,USER_6241,371.17,ATM Withdrawal,2023-09-20 23:05:00,95367.52,Tablet,Sydney,Clothing,0,0,4,469.85,3,Discover,174,4069.56,Password,0.2476,0,0
TXN_23066,USER_7044,4.22,Online,2023-04-14 11:15:00,38620.3,Tablet,Mumbai,Electronics,0,0,14,281.97,0,Amex,83,3606.56,PIN,0.9621,1,1
TXN_19556,USER_3451,157.51,ATM Withdrawal,2023-10-15 15:49:00,90334.29,Tablet,London,Travel,0,1,14,351.6,0,Visa,13,1111.56,PIN,0.8713,1,1
TXN_14624,USER_7369,230.48,Online,2023-02-04 09:23:00,84875.0,Mobile,Sydney,Electronics,0,0,11,394.44,0,Mastercard,57,3344.29,OTP,0.7355,0,0
TXN_17076,USER_7288,166.46,ATM Withdrawal,2023-08-06 04:20:00,49216.07,Tablet,Mumbai,Electronics,0,0,2,375.06,0,Amex,134,2357.2,PIN,0.1303,1,0
TXN_12217,USER_2568,70.96,ATM Withdrawal,2023-02-03 08:12:00,85978.46,Laptop,Tokyo,Clothing,0,0,4,255.81,0,Mastercard,134,3083.96,PIN,0.1556,0,0
